System,Run,Experiment_Name,Method,Score_Type,B_add,gamma,tau_dom,Time_sec,Iter_1_Energy,Iter_1_Error,Iter_2_Energy,Iter_2_Error,Iter_3_Energy,Iter_3_Error,Iter_4_Energy,Iter_4_Error,Iter_5_Energy,Iter_5_Error,Iter_6_Energy,Iter_6_Error,Iter_7_Energy,Iter_7_Error,Iter_8_Energy,Iter_8_Error,Iter_9_Energy,Iter_9_Error,Iter_10_Energy,Iter_10_Error,Iter_11_Energy,Iter_11_Error,Iter_12_Energy,Iter_12_Error,Iter_13_Energy,Iter_13_Error,Iter_14_Energy,Iter_14_Error,Iter_15_Energy,Iter_15_Error,Iter_16_Energy,Iter_16_Error,Iter_17_Energy,Iter_17_Error,Iter_18_Energy,Iter_18_Error,Iter_19_Energy,Iter_19_Error,Iter_20_Energy,Iter_20_Error
pb2,run02.json,Score_B,AS-SQD,B,600,1.0,0.001,0.32820987701416016,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run02.json,Score_BC,AS-SQD,BC,600,1.0,0.001,0.32869577407836914,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run02.json,Score_C,AS-SQD,C,600,1.0,0.001,0.3303978443145752,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run02.json,Standard_SQD,Standard_SQD,N/A,N/A,N/A,N/A,0.26342010498046875,-4317.381114770227,1.6241997400356922e-05,-4317.381125636219,5.376005901780445e-06,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10
pb2,run02.json,gamma_0.1,AS-SQD,ABC,600,0.1,0.001,0.44674110412597656,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run02.json,gamma_5.0,AS-SQD,ABC,600,5.0,0.001,0.3323650360107422,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run02.json,tau_dom_0.0001,AS-SQD,ABC,600,1.0,0.0001,0.3691728115081787,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run02.json,tau_dom_0.01,AS-SQD,ABC,600,1.0,0.01,0.32388901710510254,-4317.3804132543355,0.0007177578891059966,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run03.json,B_add_1200,AS-SQD,ABC,1200,1.0,0.001,0.3345472812652588,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run03.json,B_add_200,AS-SQD,ABC,200,1.0,0.001,0.3403017520904541,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run03.json,Proposed_Baseline(ABC),AS-SQD,ABC,600,1.0,0.001,0.3264462947845459,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run03.json,Score_A,AS-SQD,A,600,1.0,0.001,0.34084129333496094,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run03.json,Score_AB,AS-SQD,AB,600,1.0,0.001,0.34673404693603516,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run03.json,Score_AC,AS-SQD,AC,600,1.0,0.001,0.32721495628356934,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run03.json,Score_B,AS-SQD,B,600,1.0,0.001,0.32097387313842773,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run03.json,Score_BC,AS-SQD,BC,600,1.0,0.001,0.32084107398986816,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run03.json,Score_C,AS-SQD,C,600,1.0,0.001,0.3181490898132324,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run03.json,Standard_SQD,Standard_SQD,N/A,N/A,N/A,N/A,0.2720928192138672,-4317.381117009333,1.400289147568401e-05,-4317.381128511815,2.5004092094604857e-06,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10,-4317.381131012638,4.1382008930668235e-10
pb2,run03.json,gamma_0.1,AS-SQD,ABC,600,0.1,0.001,0.34387803077697754,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run03.json,gamma_5.0,AS-SQD,ABC,600,5.0,0.001,0.33863234519958496,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run03.json,tau_dom_0.0001,AS-SQD,ABC,600,1.0,0.0001,0.3656799793243408,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run03.json,tau_dom_0.01,AS-SQD,ABC,600,1.0,0.01,0.3296332359313965,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run04.json,B_add_1200,AS-SQD,ABC,1200,1.0,0.001,0.3300142288208008,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run04.json,B_add_200,AS-SQD,ABC,200,1.0,0.001,0.34500789642333984,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run04.json,Proposed_Baseline(ABC),AS-SQD,ABC,600,1.0,0.001,0.33107781410217285,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run04.json,Score_A,AS-SQD,A,600,1.0,0.001,0.34657716751098633,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run04.json,Score_AB,AS-SQD,AB,600,1.0,0.001,0.3276340961456299,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run04.json,Score_AC,AS-SQD,AC,600,1.0,0.001,0.337022066116333,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run04.json,Score_B,AS-SQD,B,600,1.0,0.001,0.3211641311645508,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
pb2,run04.json,Score_BC,AS-SQD,BC,600,1.0,0.001,0.33114099502563477,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10,-4317.381131012585,3.601599019020796e-10
