System,Run,Experiment_Name,Method,Score_Type,B_add,gamma,tau_dom,Time_sec,Iter_1_Energy,Iter_1_Error,Iter_2_Energy,Iter_2_Error,Iter_3_Energy,Iter_3_Error,Iter_4_Energy,Iter_4_Error,Iter_5_Energy,Iter_5_Error,Iter_6_Energy,Iter_6_Error,Iter_7_Energy,Iter_7_Error,Iter_8_Energy,Iter_8_Error,Iter_9_Energy,Iter_9_Error,Iter_10_Energy,Iter_10_Error,Iter_11_Energy,Iter_11_Error,Iter_12_Energy,Iter_12_Error,Iter_13_Energy,Iter_13_Error,Iter_14_Energy,Iter_14_Error,Iter_15_Energy,Iter_15_Error,Iter_16_Energy,Iter_16_Error,Iter_17_Energy,Iter_17_Error,Iter_18_Energy,Iter_18_Error,Iter_19_Energy,Iter_19_Error,Iter_20_Energy,Iter_20_Error
pb4,run02.json,B_add_200,AS-SQD,ABC,200,1.0,0.001,52.00930190086365,-7848.528024601142,1.5035085941353827,-7848.527277280437,1.5042559148396322,-7849.1978723816665,0.8336608136105497,-7849.311690327175,0.7198428681022051,-7849.4019023969695,0.6296307983075167,-7849.398692126716,0.6328410685609924,-7849.405738698754,0.625794496522758,-7849.406694215577,0.6248389797001437,-7849.428567698774,0.6029654965032023,-7849.484083032773,0.547450162503992,-7850.025200103678,0.006333091599117324,-7850.028494173474,0.0030390218025786453,-7850.03077275873,0.0007604365473525831,-7850.031208271205,0.00032492407171957893,-7850.031212962461,0.000320232816193311,-7850.031218006296,0.0003151889814034803,-7850.031233207521,0.0002999877560796449,-7850.031246851877,0.0002863434001483256,-7850.031266692802,0.000266502474914887,-7850.031289862014,0.00024333326291525736
pb4,run02.json,Proposed_Baseline(ABC),AS-SQD,ABC,600,1.0,0.001,36.95308804512024,-7848.528024601142,1.5035085941353827,-7849.305803157011,0.7257300382661924,-7849.447311644433,0.5842215508437221,-7850.026279045562,0.005254149715256062,-7850.031207015369,0.0003261799083702499,-7850.03123201054,0.00030118473659968004,-7850.031287435955,0.0002457593218423426,-7850.0313901529435,0.00014304233354778262,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06
pb4,run02.json,Score_A,AS-SQD,A,600,1.0,0.001,33.61974215507507,-7848.528024601142,1.5035085941353827,-7849.30591867703,0.7256145182473119,-7850.023599272038,0.007933923238852003,-7850.031184992164,0.00034820311338989995,-7850.031222635371,0.00031055990621098317,-7850.031274881528,0.00025831374932749895,-7850.03135726872,0.00017592655694897985,-7850.0314897681965,4.3427080527180806e-05,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06
pb4,run02.json,Score_AB,AS-SQD,AB,600,1.0,0.001,36.655056953430176,-7848.528024601142,1.5035085941353827,-7849.305803157011,0.7257300382661924,-7849.447311644433,0.5842215508437221,-7850.026279045562,0.005254149715256062,-7850.031207015369,0.0003261799083702499,-7850.03123201054,0.00030118473659968004,-7850.031287435955,0.0002457593218423426,-7850.0313901529435,0.00014304233354778262,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06,-7850.031528210006,4.985270606994163e-06
pb4,run02.json,Score_AC,AS-SQD,AC,600,1.0,0.001,33.606070041656494,-7848.528024601142,1.5035085941353827,-7849.30591867703,0.7256145182473119,-7850.023599272038,0.007933923238852003,-7850.031184992164,0.00034820311338989995,-7850.031222635371,0.00031055990621098317,-7850.031274881528,0.00025831374932749895,-7850.03135726872,0.00017592655694897985,-7850.0314897681965,4.3427080527180806e-05,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06,-7850.031528150128,5.0451490096747875e-06
pb4,run02.json,Score_B,AS-SQD,B,600,1.0,0.001,160.72294783592224,-7848.528024601142,1.5035085941353827,-7849.305905918478,0.7256272767990595,-7849.3066359640725,0.7248972312045225,-7849.308416522888,0.7231166723886417,-7849.336087574645,0.6954456206321993,-7849.336888057546,0.6946451377307312,-7849.367095127444,0.6644380678326343,-7849.269733128424,0.7618000668526292,-7849.322237427086,0.7092957681907137,-7849.388645078186,0.6428881170913883,-7849.390806773938,0.6407264213394228,-7849.391825525334,0.6397076699431636,-7849.396603419539,0.6349297757378736,-7849.397129312466,0.634403882811057,-7849.4100414001305,0.6214917951465395,-7849.410411737506,0.6211214577706414,-7849.4105874554625,0.6209457398144878,-7849.41060688632,0.6209263089567685,-7849.410617655316,0.6209155399610609,-7849.412151439253,0.6193817560242678
pb4,run02.json,Score_BC,AS-SQD,BC,600,1.0,0.001,160.14317512512207,-7848.528024601142,1.5035085941353827,-7849.305905918478,0.7256272767990595,-7849.3066359640725,0.7248972312045225,-7849.308416522888,0.7231166723886417,-7849.336087574645,0.6954456206321993,-7849.336888057546,0.6946451377307312,-7849.367095127444,0.6644380678326343,-7849.269733128424,0.7618000668526292,-7849.322237427086,0.7092957681907137,-7849.388645078186,0.6428881170913883,-7849.390806773938,0.6407264213394228,-7849.391825525334,0.6397076699431636,-7849.396603419539,0.6349297757378736,-7849.397129312466,0.634403882811057,-7849.4100414001305,0.6214917951465395,-7849.410411737506,0.6211214577706414,-7849.4105874554625,0.6209457398144878,-7849.41060688632,0.6209263089567685,-7849.410617655316,0.6209155399610609,-7849.412151439253,0.6193817560242678
pb4,run02.json,Score_C,AS-SQD,C,600,1.0,0.001,41.46406412124634,-7848.528024601142,1.5035085941353827,-7849.378624779927,0.6529084153498843,-7850.026685228163,0.004847967114073981,-7850.031367459172,0.00016573610537307104,-7850.031427436136,0.00010575914075161563,-7850.031491668427,4.152684959990438e-05,-7850.031519085913,1.4109364201431163e-05,-7850.031528478098,4.717178853752557e-06,-7850.031528478098,4.717178853752557e-06,-7850.031528478098,4.717178853752557e-06,-7850.031528478098,4.717178853752557e-06,-7850.031528478098,4.717178853752557e-06,-7850.031528478098,4.717178853752557e-06,-7850.031528478098,4.717178853752557e-06,-7850.031528478098,4.717178853752557e-06,-7850.031528478098,4.717178853752557e-06,-7850.031528478098,4.717178853752557e-06,-7850.031528478098,4.717178853752557e-06,-7850.031528478098,4.717178853752557e-06,-7850.031528478098,4.717178853752557e-06
pb4,run02.json,Standard_SQD,Standard_SQD,N/A,N/A,N/A,N/A,17.956994771957397,-7850.024517755228,0.007015440049144672,-7850.026839733753,0.004693461523856968,-7850.029370140457,0.0021630548199027544,-7850.0305925394005,0.0009406558765476802,-7850.030818240799,0.0007149544780986616,-7850.030977204885,0.0005559903920584475,-7850.031106218423,0.00042697685421444476,-7850.031114470782,0.0004187244949207525,-7850.0312587792805,0.00027441599650046555,-7850.031268376915,0.00026481836175662465,-7850.031277873759,0.00025532151812512893,-7850.031309875496,0.00022331978107104078,-7850.031314184274,0.00021901100262766704,-7850.031314184274,0.00021901100262766704,-7850.031314184274,0.00021901100262766704,-7850.031314184274,0.00021901100262766704,-7850.031314184274,0.00021901100262766704,-7850.031314184274,0.00021901100262766704,-7850.031314184274,0.00021901100262766704,-7850.031314184274,0.00021901100262766704
pb4,run02.json,gamma_0.1,AS-SQD,ABC,600,0.1,0.001,39.52839398384094,-7848.528024601142,1.5035085941353827,-7849.30591867703,0.7256145182473119,-7849.450830925429,0.5807022698481887,-7850.027042494175,0.004490701102440653,-7850.03120697775,0.00032621752689010464,-7850.031240114727,0.0002930805503638112,-7850.031294127581,0.00023906769638415426,-7850.031389304928,0.0001438903491361998,-7850.0315273799715,5.815305485157296e-06,-7850.031528183342,5.011935172660742e-06,-7850.031528183342,5.011935172660742e-06,-7850.031528183342,5.011935172660742e-06,-7850.031528183342,5.011935172660742e-06,-7850.031528183342,5.011935172660742e-06,-7850.031528183342,5.011935172660742e-06,-7850.031528183342,5.011935172660742e-06,-7850.031528183342,5.011935172660742e-06,-7850.031528183342,5.011935172660742e-06,-7850.031528183342,5.011935172660742e-06,-7850.031528183342,5.011935172660742e-06
pb4,run02.json,gamma_5.0,AS-SQD,ABC,600,5.0,0.001,38.901968002319336,-7848.528024601142,1.5035085941353827,-7849.3057326744565,0.725800520820485,-7849.391497217883,0.640035977394291,-7850.023686750193,0.007846445084396692,-7850.0303940857775,0.001139109499490587,-7850.031234522341,0.00029867293596907984,-7850.031268478781,0.000264716495621542,-7850.031371466403,0.00016172887444554362,-7850.0314913246375,4.187063950666925e-05,-7850.031528197443,4.9978343668044545e-06,-7850.031528197443,4.9978343668044545e-06,-7850.031528197443,4.9978343668044545e-06,-7850.031528197443,4.9978343668044545e-06,-7850.031528197443,4.9978343668044545e-06,-7850.031528197443,4.9978343668044545e-06,-7850.031528197443,4.9978343668044545e-06,-7850.031528197443,4.9978343668044545e-06,-7850.031528197443,4.9978343668044545e-06,-7850.031528197443,4.9978343668044545e-06,-7850.031528197443,4.9978343668044545e-06
pb4,run02.json,tau_dom_0.0001,AS-SQD,ABC,600,1.0,0.0001,45.54295587539673,-7848.528024601142,1.5035085941353827,-7849.305803157011,0.7257300382661924,-7849.447311642449,0.5842215528282395,-7850.026278903408,0.0052542918692779494,-7850.031207585009,0.0003256102681916673,-7850.031234756942,0.0002984383354487363,-7850.0312791140905,0.0002540811865401338,-7850.0313152007675,0.00021799450951220933,-7850.031368444974,0.00016475030315632466,-7850.031425936105,0.00010725917218223913,-7850.031449212782,8.398249519814271e-05,-7850.031475224303,5.797097401227802e-05,-7850.0315025920745,3.060320250369841e-05,-7850.031502946736,3.0248541406763252e-05,-7850.031505663208,2.7532068997970782e-05,-7850.031505802018,2.7393259188102093e-05,-7850.031522271659,1.0923617992375512e-05,-7850.031523451985,9.743292139319237e-06,-7850.031524532997,8.662280379212461e-06,-7850.031525878869,7.316408300539479e-06
pb4,run02.json,tau_dom_0.01,AS-SQD,ABC,600,1.0,0.01,36.47692108154297,-7848.528024601142,1.5035085941353827,-7849.305803157011,0.7257300382661924,-7849.44728389995,0.5842492953270266,-7850.02648515422,0.005048041057307273,-7850.031200221765,0.00033297351183136925,-7850.031232022756,0.0003011725211763405,-7850.031288083223,0.00024511205356247956,-7850.031392839431,0.0001403558462698129,-7850.031528210696,4.984581210010219e-06,-7850.031528210696,4.984581210010219e-06,-7850.031528210696,4.984581210010219e-06,-7850.031528210696,4.984581210010219e-06,-7850.031528210696,4.984581210010219e-06,-7850.031528210696,4.984581210010219e-06,-7850.031528210696,4.984581210010219e-06,-7850.031528210696,4.984581210010219e-06,-7850.031528210696,4.984581210010219e-06,-7850.031528210696,4.984581210010219e-06,-7850.031528210696,4.984581210010219e-06,-7850.031528210696,4.984581210010219e-06
pb4,run03.json,B_add_1200,AS-SQD,ABC,1200,1.0,0.001,44.30445981025696,-7848.537500637451,1.4940325578263582,-7849.363732884157,0.6678003111201178,-7850.024575187557,0.00695800771973154,-7850.03130558986,0.0002276054174217279,-7850.031401545456,0.00013164982101443456,-7850.031528575041,4.620235813490581e-06,-7850.031528575041,4.620235813490581e-06,-7850.031528575041,4.620235813490581e-06,-7850.031528575041,4.620235813490581e-06,-7850.031528575041,4.620235813490581e-06,-7850.031528575041,4.620235813490581e-06,-7850.031528575041,4.620235813490581e-06,-7850.031528575041,4.620235813490581e-06,-7850.031528575041,4.620235813490581e-06,-7850.031528575041,4.620235813490581e-06,-7850.031528575041,4.620235813490581e-06,-7850.031528575041,4.620235813490581e-06,-7850.031528575041,4.620235813490581e-06,-7850.031528575041,4.620235813490581e-06,-7850.031528575041,4.620235813490581e-06
pb4,run03.json,B_add_200,AS-SQD,ABC,200,1.0,0.001,38.662312269210815,-7848.537500637451,1.4940325578263582,-7848.685398913988,1.3461342812888688,-7849.297513856258,0.7340193390191416,-7849.388318167351,0.6432150279260895,-7849.396463556871,0.6350696384060939,-7849.396907838305,0.6346253569718101,-7849.423423878515,0.6081093167622384,-7849.468219252528,0.5633139427491187,-7850.025598903418,0.005934291859375662,-7850.028587529966,0.0029456653110173647,-7850.030805248386,0.0007279468909473508,-7850.031241610336,0.0002915849408964277,-7850.031249486948,0.0002837083293343312,-7850.031253835723,0.0002793595540424576,-7850.031270360963,0.00026283431361662224,-7850.031287590564,0.00024560471320000943,-7850.03129562222,0.00023757305734761758,-7850.031312771725,0.0002204235515819164,-7850.03132413644,0.00020905883684463333,-7850.031343494706,0.0001897005713544786
